"S.N.","Project Code","Partner Institution","Partner Code","Name of the Project","State","State Code","Project District","District Code","New Local Unit","Local Unit code","Branch","BLB","Extension Counter","Tablet","Other Major Products (Local units coverage)","Beneficiaries","S-CF Funds","Allocated Funds to Local Units","Allocated Beneficiaries at Local Units","Female Pct","Total Beneficiaries","Female Beneficiaries","Status","Start date","End Date","Project Year"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Bhadrapur",30,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Birtamode",31,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Buddhashanti",32,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Damak",33,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Gauradaha",34,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Gaurigunj",35,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Haldibari",36,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Jhapa",37,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Kachanakawal",38,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Kamal",39,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Kankai",40,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Mechinagar",41,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 1",1,"Jhapa",4,"Shivasatakshi",42,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Jumla",63,"Chandannath",644,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Jumla",63,"Guthichaur",645,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Jumla",63,"Hima",646,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Jumla",63,"Kanakasundari",647,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Jumla",63,"Patarashi",648,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Jumla",63,"Sinja",649,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Jumla",63,"Tatopani",650,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Jumla",63,"Tila",651,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Bardagoriya",716,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Bhajani",717,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Chure",718,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Dhangadi",719,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Gauriganga",720,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Ghodaghodi",721,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Godawari",722,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Janaki",723,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Joshipur",724,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Kailari",725,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Lamki Chuha",726,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Mohanyal",727,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kailali",71,"Tikapur",728,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Kalikot",64,"Kalika",652,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Kalikot",64,"Khadachakra",653,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Kalikot",64,"Mahabai",654,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Kalikot",64,"Naraharinath",655,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Kalikot",64,"Pachaljharana",656,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Kalikot",64,"Palata",657,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Kalikot",64,"Raskot",658,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Kalikot",64,"Sanni Triveni",659,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Karnali",6,"Kalikot",64,"Tilagufa",660,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kanchanpur",72,"Bedkot",729,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kanchanpur",72,"Belauri",730,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kanchanpur",72,"Beldandi",731,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kanchanpur",72,"Bhimdatta",732,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kanchanpur",72,"Krishnapur",733,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kanchanpur",72,"Laljhadi",734,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kanchanpur",72,"Mahakali",735,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kanchanpur",72,"Punarbas",736,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Sudurpaschim",7,"Kanchanpur",72,"Shukla Phanta",737,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 5",5,"Kapilbastu",49,"Bandganga",528,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 5",5,"Kapilbastu",49,"Bijayanagar",529,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 5",5,"Kapilbastu",49,"Buddhabhumi",530,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 5",5,"Kapilbastu",49,"Kapilbastu",531,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 5",5,"Kapilbastu",49,"Krishnanagar",532,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 5",5,"Kapilbastu",49,"Maharajgunj",533,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 5",5,"Kapilbastu",49,"Mayadevi",534,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 5",5,"Kapilbastu",49,"Shivraj",535,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 5",5,"Kapilbastu",49,"Shuddodan",536,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Province 5",5,"Kapilbastu",49,"Yashodhara",537,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Gandaki",4,"Kaski",39,"Annapurna",443,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Gandaki",4,"Kaski",39,"Machapuchhre",444,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Gandaki",4,"Kaski",39,"Madi",445,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Gandaki",4,"Kaski",39,"Pokhara Lekhnath",446,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
64,"4-4-184","Chhimek Laghubitta Bittiya Sanstha",3,"Inclusive Micro Finance through Digitisation of Business Processes","Gandaki",4,"Kaski",39,"Rupa",447,0,0,0,0,1,0,0,118794.427501344,382.763612217795,100,383,383,"Ongoing","2018-09-01","2020-07-31","meshbahadurbasnet@chhimekbank.org"
